flatheadphillips_sheetmetal_zinc_#10x2p50,2.49387,2.38037,0.20245,0.36196,0.05828,36.00000
flatheadphillips_sheetmetal_zinc_#10x2p50,2.53374,2.37423,0.20859,0.37423,0.09202,38.00000
flatheadphillips_sheetmetal_zinc_#10x2p50,2.37423,0.22699,0.19018,0.27607,0.07975,4.00000
flatheadphillips_sheetmetal_zinc_#10x2p50,2.56442,2.34969,0.20245,0.39264,0.07669,37.00000
flatheadphillips_sheetmetal_zinc_#10x2p50,2.52147,2.36196,0.19018,0.37423,0.08282,38.00000
flatheadphillips_sheetmetal_zinc_#10x2p50,2.50613,2.35890,0.19632,0.37423,0.06748,37.00000
flatheadphillips_sheetmetal_zinc_#10x2p50,2.51534,2.35890,0.18405,0.38037,0.06748,37.00000
hexheadslotted_sheetmetal_zinc_#10x0p50,0.65031,0.42945,0.22393,0.39877,0.15031,7.00000
hexheadslotted_sheetmetal_zinc_#10x0p50,0.71472,0.50000,0.21472,0.41104,0.18712,7.00000
hexheadslotted_sheetmetal_zinc_#10x0p50,0.64417,0.43252,0.21779,0.40491,0.16871,7.00000
hexheadslotted_sheetmetal_zinc_#10x0p50,0.65031,0.42025,0.19939,0.41104,0.17178,7.00000
hexheadslotted_sheetmetal_zinc_#10x0p50,0.67791,0.49693,0.24233,0.44172,0.14110,7.00000
hexheadslotted_sheetmetal_zinc_#10x0p50,0.64417,0.40491,0.19939,0.40491,0.19018,7.00000
hexheadslotted_sheetmetal_zinc_#10x0p50,0.64724,0.42025,0.27607,0.41104,0.16564,8.00000
hexheadslotted_sheetmetal_zinc_#10x0p50,0.66258,0.44172,0.19632,0.42331,0.18098,7.00000
hexheadslotted_sheetmetal_zinc_#10x0p50,0.65644,0.42638,0.22699,0.41718,0.19018,7.00000
hexheadslotted_sheetmetal_zinc_#10x0p50,0.67791,0.49387,0.20859,0.39264,0.11043,8.00000
hexheadslotted_sheetmetal_zinc_#14x1p50,1.68098,1.44479,0.26380,0.50920,0.21472,21.00000
hexheadslotted_sheetmetal_zinc_#14x1p50,1.68712,1.45092,0.24540,0.49693,0.18712,21.00000
hexheadslotted_sheetmetal_zinc_#14x1p50,1.75153,1.42945,0.25153,0.51534,0.20245,19.00000
hexheadslotted_sheetmetal_zinc_#14x1p50,1.71166,1.46012,0.27607,0.51534,0.18712,20.00000
hexheadslotted_sheetmetal_zinc_#14x1p50,1.75153,1.46626,0.28221,0.53374,0.23006,20.00000
hexheadslotted_sheetmetal_zinc_#14x1p50,1.68098,1.43252,0.24540,0.50307,0.19018,20.00000
hexheadslotted_sheetmetal_zinc_#14x1p50,1.68098,1.44479,0.24847,0.49693,0.17791,21.00000
hexheadslotted_sheetmetal_zinc_#14x1p50,1.67791,1.43252,0.25767,0.50920,0.21779,20.00000
hexheadslotted_sheetmetal_zinc_#14x1p50,1.81902,1.47853,0.25153,0.51534,0.21472,20.00000
hexheadslotted_sheetmetal_zinc_#14x1p50,1.77914,1.46012,0.27607,0.52147,0.24540,20.00000
ovalheadphillips_sheetmetal_stainless_#06x1p00,0.98466,0.83129,0.13497,0.25767,0.04601,17.00000
ovalheadphillips_sheetmetal_stainless_#06x1p00,0.98773,0.83742,0.13497,0.25153,0.05215,17.00000
ovalheadphillips_sheetmetal_stainless_#06x1p00,0.99387,0.85583,0.14724,0.24540,0.05215,17.00000
ovalheadphillips_sheetmetal_stainless_#06x1p00,0.98773,0.84663,0.15951,0.26994,0.04908,17.00000
ovalheadphillips_sheetmetal_stainless_#06x1p00,0.98160,0.87117,0.14110,0.25153,0.04601,17.00000
ovalheadphillips_sheetmetal_stainless_#06x1p00,0.99080,0.81288,0.12883,0.24540,0.05521,15.00000
ovalheadphillips_sheetmetal_stainless_#06x1p00,1.03681,0.89877,0.15337,0.26380,0.07055,17.00000
ovalheadphillips_sheetmetal_stainless_#06x1p00,0.99387,0.85276,0.14110,0.26380,0.04294,17.00000
ovalheadphillips_sheetmetal_stainless_#06x1p00,0.99080,0.84663,0.16564,0.26380,0.05521,14.00000
ovalheadphillips_sheetmetal_stainless_#06x1p00,1.00920,0.83129,0.13497,0.25153,0.06135,16.00000
ovalheadphillips_sheetmetal_stainless_#08x2p00,1.95706,1.82515,0.22086,0.32515,0.05828,32.00000
ovalheadphillips_sheetmetal_stainless_#08x2p00,1.96012,1.78834,0.15337,0.30675,0.05521,33.00000
ovalheadphillips_sheetmetal_stainless_#08x2p00,1.96626,1.77914,0.17791,0.32515,0.06442,32.00000
ovalheadphillips_sheetmetal_stainless_#08x2p00,2.01227,1.84356,0.19018,0.31902,0.07975,33.00000
ovalheadphillips_sheetmetal_stainless_#08x2p00,1.97239,1.80982,0.17178,0.32515,0.06135,32.00000
ovalheadphillips_sheetmetal_stainless_#08x2p00,2.01840,1.81595,0.18405,0.33129,0.07362,32.00000
ovalheadphillips_sheetmetal_stainless_#08x2p00,1.98773,1.80061,0.19018,0.31902,0.08589,31.00000
ovalheadphillips_sheetmetal_stainless_#08x2p00,2.03067,1.85890,0.16564,0.31288,0.07055,33.00000
ovalheadphillips_sheetmetal_stainless_#08x2p00,1.98466,1.80982,0.15337,0.31288,0.06135,33.00000
